15_1-SD-2X-DEV,LQC,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,0.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,1.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,2.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,3.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,4.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,5.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,6.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,7.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15_1-SD-2X-DEV,LQC,8.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999
